id,type,status,titleEn,contentEn,titleTa,contentTa,branchId,valueAtTime,budgetAtTime,period,createdAt,updatedAt,previousVersionId,version,orgMeta,scannedCopyUrl,referenceNo,titleHi,contentHi,isExternal,recipientName,recipientAddress,salutation,authorId,signatoryId
eca85f23-e399-443a-9935-6d13abd7ff6f,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,e169de9b-e18f-4a53-aade-923b0f360a35,200000,,2026-27,2026-04-08T09:43:09.583Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/01,,,false,,,,,
716ab544-4c39-4c47-9540-d2f2d8f869e0,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,c8a6b511-1a98-482f-9d84-5be9ad456e11,150000,,2026-27,2026-04-08T09:43:09.641Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/02,,,false,,,,,
795bd05b-28ce-43ca-959c-bb6c382352af,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,4a736fae-a521-4c88-9beb-63af15c44cd4,200000,,2026-27,2026-04-08T09:43:09.656Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/03,,,false,,,,,
ef18e33e-b805-45a5-84d5-aab3affd3c52,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,43ec63eb-aa87-4ae6-88d6-8a1a8e4fb38a,200000,,2026-27,2026-04-08T09:43:09.672Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/04,,,false,,,,,
122c935d-4e9b-418b-aceb-d40dd05a60be,APPRECIATION,DRAFT,NPA Management PERFORMANCE APPRECIATION LETTER - Mar 2026,"Dear Sir,

The performance of Rm Colony Branch under NPA Management for the review period Mar 2026 has been examined at the Regional Office, and we are pleased to place on record our appreciation for the results delivered under your leadership as Senior Manager - I Line.

Your branch has registered commendable performance across Gross NPA, with particularly notable contribution in Gross NPA (variance of Rs. 12,083.29 Lakhs). The comparative position against the benchmark and the financial year opening baseline is furnished below for ready reference.

[PERFORMANCE_TABLE]

The above outcome reflects focused monitoring, timely follow-up, and committed effort by the branch team. Please convey our appreciation to all officials and staff who contributed to this performance.

You are requested to sustain the same momentum in the coming review periods and continue to consolidate the gains already achieved.

With compliments,
Regional Office",,,6585161a-1dbb-4671-9cf2-8be0ca700cdd,,,Mar 2026,2026-04-21T10:07:53.605Z,2026-04-21T10:07:53.605Z,,1,[object Object],,RO/PLNG/PERF/2026/03/158,,,false,,,"Dear Sir,",,
f7056de1-52a3-45db-a464-b90b0808c456,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,1744f22b-1e05-4e64-9d13-68614215e5c0,150000,,2026-27,2026-04-08T09:43:09.684Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/05,,,false,,,,,
5f5874d5-533d-45ca-8e8b-e23c13d73820,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,3cc2177f-b5f0-44d1-8342-4cd437892828,150000,,2026-27,2026-04-08T09:43:09.697Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/06,,,false,,,,,
c0d63ab5-ac3f-4f37-a5d0-835c7b186aef,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,e99f625c-0658-4f50-8184-a276c14c9b25,200000,,2026-27,2026-04-08T09:43:09.723Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/07,,,false,,,,,
c4baa494-ce4a-43cd-ad3f-25fe0687d732,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,cc0f7bae-8255-42a7-b03b-d77b900261e9,200000,,2026-27,2026-04-08T09:43:09.738Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/08,,,false,,,,,
4eddaab0-31a1-4660-bd0c-b06ef679cc71,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,7cd4d25e-f97b-4449-9eda-6a4590249fdd,200000,,2026-27,2026-04-08T09:43:09.753Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/09,,,false,,,,,
6c19ec48-66f1-4635-9df5-cc2ccdc025d6,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,33a64bc4-3c58-4561-a6ba-fe58c4ececc4,200000,,2026-27,2026-04-08T09:43:09.764Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/10,,,false,,,,,
c939e862-9005-4292-9fb0-f3a418b2dcc2,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,151c5a52-830c-431d-88f6-4059c627c357,150000,,2026-27,2026-04-08T09:43:09.777Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/11,,,false,,,,,
e385fca4-5594-4493-8b9c-77c10b1628fa,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,2bf0e6a8-a208-4a0a-92fb-baeb3fde3184,150000,,2026-27,2026-04-08T09:43:09.791Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/12,,,false,,,,,
1b711e82-12d7-4874-98b2-87d58e0b9752,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,4f2f65b0-9f03-4c12-9137-600b40de011a,150000,,2026-27,2026-04-08T09:43:09.805Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/13,,,false,,,,,
e1a33949-987d-496a-99d3-fb96adb06c6e,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,ab6798cb-4ced-40ab-af53-721bbe784fe3,200000,,2026-27,2026-04-08T09:43:09.816Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/14,,,false,,,,,
8d6247e3-b86b-4a99-ae51-41d53dd5c240,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,70746c9d-9baf-484b-a95a-b9735e392b06,200000,,2026-27,2026-04-08T09:43:09.829Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/15,,,false,,,,,
272c9825-18b8-4c93-9c09-5c29223a1b53,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,f3893a81-9a2d-46b3-a4d6-a12766aac9c1,150000,,2026-27,2026-04-08T09:43:09.843Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/16,,,false,,,,,
388d4775-37ee-403b-8cdb-25cd89ebb582,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>MEDIUM Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 1,50,000/- (Rupees One Lakh Fifty Thousand only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,f7e34c11-78ed-4d49-bc12-c462a36e8f5b,150000,,2026-27,2026-04-08T09:43:09.857Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/17,,,false,,,,,
bd08030c-4ffd-4c50-9d27-c530a37dd40b,BUDGET_ALLOTMENT,SENT,Allotment of Budget for Sundry Other Charges - FY 2026-27,"We are pleased to inform you that the Budget for <b>Sundry Other Charges</b> for your branch has been finalized for the Financial Year <b>2026-27</b>. This allotment is made in accordance with the directions received via <b>email from Banking Operations Department dated 07.04.2026</b>.

Based on the categorization of your branch as a <b>LARGE Branch</b>, the following budget is hereby allotted:

<b>Budget Component:</b> Sundry Other Charges
<b>Allotted Amount:</b> Rs. 2,00,000/- (Rupees Two Lakh only)

The branch is advised to utilize the allotted budget judiciously <b>over a period of a full year</b> and ensure that all expenses are incurred strictly as per the extant guidelines of the Bank. Please note that all expenses must be kept within the allotted limit, as <b>no enhancement of the budget will be allowed</b>.

Valid for the current financial year. Please ensure compliance with all audit and accounting requirements.<div style=""color: #dc2626; font-weight: bold; border: 1px solid #fee2e2; padding: 4px 10px; border-radius: 8px; background-color: #fef2f2; font-size: 11px; margin-top: 4px;"">
                    Note: Branches must keep their other sundries expenses within the prescribed budget and expenses for stationery items, supply of manpower, vehicle fare, repair/service charges for office equipment, furniture & fixtures should not be debited from Sundry Other Charges Head (XXXX0154066001).
                </div>",,,943a2e0b-7399-4f7e-9fd2-77bcfc913d31,200000,,2026-27,2026-04-08T09:43:09.872Z,2026-04-08T10:21:53.714Z,,1,[object Object],,RO/PLNG/L/2026/04/18,,,false,,,,,
